Village_ID,Village_Name,District,State,Latitude,Longitude,Population,Male_Population,Female_Population,Elderly_Population,Child_Population,Hospital_Name,Facility_Type,Doctors_Count,Nurses_Count,Beds_Available,Emergency_Service,Distance_to_Hospital_km,Average_Travel_Time_min,Road_Connectivity,Ambulance_Availability,Accessibility_Score,Healthcare_Risk_Level,Doctor_Shortage_Flag,Underserved_Area_Flag,Monthly_Patient_Count
V07714,Village_3894,Jabalpur,Madhya Pradesh,23.099799,72.612582,14036,6739,7297,1128,3356,Jabalpur_Health_Center,District Hospital,32,54,267,No,35.69,122.82,Poor,Yes,78,Low,No,No,1438
V07715,Village_5308,Jabalpur,Madhya Pradesh,24.991383,84.287803,14665,7415,7250,1378,3969,Jabalpur_Medical_Center,District Hospital,33,62,164,No,28.7,131.47,Average,No,79,Low,No,No,1330
V07716,Village_1495,Muzaffarpur,Bihar,18.545823,85.399333,14807,7155,7652,1310,3173,Muzaffarpur_Medical_Center,PHC,10,63,127,Yes,8.07,32.8,Average,No,100,Low,No,No,305
V07717,Village_4023,Bhopal,Madhya Pradesh,25.182521,77.497744,18288,9455,8833,1342,5689,Bhopal_Care_Center,CHC,3,33,199,No,45.22,224.56,Poor,Yes,11,High,Yes,Yes,3028
V07718,Village_4710,Kota,Rajasthan,23.110636,86.316339,15856,7920,7936,1126,4827,Kota_Health_Center,PHC,6,3,12,Yes,6.41,24.19,Average,Yes,94,Low,No,No,390
V07719,Village_7392,Aurangabad,Maharashtra,24.295229,76.21918,8522,4116,4406,874,2855,Aurangabad_Care_Center,District Hospital,12,39,223,Yes,58.06,251.48,Good,No,10,High,No,Yes,432
V07720,Village_5843,Kota,Rajasthan,24.961086,87.537203,4803,2392,2411,254,986,Kota_Medical_Center,CHC,14,52,73,Yes,44.1,139.51,Poor,No,38,High,No,Yes,4240
V07721,Village_3174,Nashik,Maharashtra,21.165501,80.831116,22036,10727,11309,1963,6860,Nashik_Medical_Center,District Hospital,14,47,7,Yes,58.68,179.79,Poor,No,10,High,No,Yes,508
V07722,Village_6781,Udaipur,Rajasthan,26.359493,86.682874,3793,1900,1893,264,763,Udaipur_Care_Center,PHC,6,4,114,No,45.27,137.99,Poor,Yes,31,High,No,Yes,1151
V07723,Village_3813,Patna,Bihar,23.94607,80.556123,4539,2207,2332,318,1410,Patna_Health_Center,CHC,23,62,133,No,5.79,19.85,Poor,Yes,100,Low,No,No,2934
V07724,Village_8366,Jabalpur,Madhya Pradesh,26.69622,79.870387,15790,7842,7948,1624,4640,Jabalpur_Medical_Center,District Hospital,31,42,265,Yes,24.15,84.16,Good,Yes,99,Low,No,No,4102
V07725,Village_3367,Jodhpur,Rajasthan,22.597861,82.477356,2094,1052,1042,136,659,Jodhpur_Care_Center,CHC,20,31,272,No,27.88,100.98,Good,Yes,80,Low,No,No,3689
V07726,Village_9810,Muzaffarpur,Bihar,22.11505,85.622338,4161,2126,2035,400,771,Muzaffarpur_Care_Center,District Hospital,11,60,143,No,2.68,11.09,Poor,No,100,Low,No,No,1247
V07727,Village_9543,Pune,Maharashtra,21.170753,82.651968,19336,9882,9454,1100,5437,Pune_Medical_Center,District Hospital,36,11,66,No,52.06,199.54,Average,No,37,High,No,Yes,1359
V07728,Village_3392,Lucknow,Uttar Pradesh,19.53937,87.561324,5129,2571,2558,466,981,Lucknow_Medical_Center,CHC,34,53,289,Yes,41.53,101.48,Good,Yes,81,Low,No,No,3927
V07729,Village_5083,Patna,Bihar,20.404363,78.5739,1620,803,817,152,315,Patna_Care_Center,District Hospital,6,43,277,Yes,42.25,194.13,Average,No,29,High,No,Yes,1957
V07730,Village_1060,Jodhpur,Rajasthan,23.092636,76.501236,7571,3924,3647,575,1664,Jodhpur_Care_Center,PHC,28,62,52,Yes,49.62,177.19,Average,Yes,36,High,No,Yes,2221
V07731,Village_9770,Indore,Madhya Pradesh,21.319965,86.792036,24729,12612,12117,2133,7455,Indore_Care_Center,District Hospital,9,61,11,Yes,41.09,118.82,Good,Yes,38,High,No,Yes,4778
V07732,Village_6562,Patna,Bihar,18.481697,78.17715,5466,2717,2749,485,1784,Patna_Medical_Center,District Hospital,30,70,75,No,41.72,169.53,Good,No,49,Medium,No,No,4114
V07733,Village_4422,Kota,Rajasthan,24.991101,82.455039,18162,9282,8880,1909,3700,Kota_Care_Center,District Hospital,25,40,6,No,9.76,39.87,Average,Yes,100,Low,No,No,665
V07734,Village_1648,Aurangabad,Maharashtra,26.796991,81.611604,16360,8356,8004,1820,3098,Aurangabad_Health_Center,District Hospital,30,56,250,Yes,4.33,9.78,Average,No,100,Low,No,No,362
V07735,Village_1337,Indore,Madhya Pradesh,20.10544,75.42542,24314,12476,11838,2587,7025,Indore_Care_Center,CHC,14,5,258,Yes,31.73,78.06,Average,Yes,75,Low,No,No,2269
V07736,Village_4779,Indore,Madhya Pradesh,22.259799,76.308044,3402,1687,1715,323,652,Indore_Medical_Center,District Hospital,16,27,150,No,10.87,23.61,Poor,Yes,100,Low,No,No,3104
V07737,Village_3219,Patna,Bihar,20.379471,87.612274,8959,4356,4603,498,2939,Patna_Care_Center,CHC,7,6,128,Yes,33.07,153.48,Poor,No,41,High,No,No,163
V07738,Village_1198,Nagpur,Maharashtra,25.592616,83.331915,14710,7184,7526,842,4937,Nagpur_Care_Center,District Hospital,25,50,270,No,49.35,182.04,Average,No,43,High,No,No,3505
V07739,Village_6863,Muzaffarpur,Bihar,23.952155,80.254347,2132,1030,1102,174,599,Muzaffarpur_Care_Center,CHC,31,17,7,No,57.25,224.63,Poor,No,17,High,No,Yes,2871
V07740,Village_2308,Bhagalpur,Bihar,26.475639,76.319445,15003,7343,7660,764,4262,Bhagalpur_Health_Center,CHC,26,46,215,No,15.89,73.51,Poor,Yes,100,Low,No,No,4304
V07741,Village_3450,Gaya,Bihar,24.834493,79.382006,9752,4992,4760,744,1806,Gaya_Medical_Center,CHC,10,41,293,No,38.84,149.35,Good,No,48,Medium,No,No,3908
V07742,Village_3351,Aurangabad,Maharashtra,24.560634,86.250238,24929,12307,12622,2897,7709,Aurangabad_Medical_Center,CHC,36,41,105,No,51.68,157.06,Poor,Yes,50,Medium,No,No,2022
V07743,Village_9527,Kanpur,Uttar Pradesh,24.080638,73.033183,15054,7263,7791,1743,3455,Kanpur_Medical_Center,CHC,16,61,165,No,42.81,92.91,Average,Yes,58,Medium,No,No,3294
V07744,Village_2412,Gaya,Bihar,23.990538,82.939798,20937,10277,10660,1257,5964,Gaya_Medical_Center,District Hospital,34,11,167,No,8.58,18.72,Good,No,100,Low,No,No,1731
V07745,Village_7612,Bhopal,Madhya Pradesh,25.297469,75.17771,11867,5863,6004,830,3704,Bhopal_Care_Center,District Hospital,24,2,45,No,3.82,14.36,Poor,No,100,Low,No,No,1078
V07746,Village_5618,Prayagraj,Uttar Pradesh,26.058153,76.830155,21140,10460,10680,2025,7231,Prayagraj_Health_Center,District Hospital,4,7,37,No,16.67,59.09,Average,No,74,Medium,Yes,No,3496
V07747,Village_4184,Aurangabad,Maharashtra,25.607111,73.571329,15030,7221,7809,1109,3861,Aurangabad_Care_Center,PHC,28,27,299,Yes,35.64,158.27,Average,Yes,67,Medium,No,No,2671
V07748,Village_5127,Muzaffarpur,Bihar,24.055956,84.404527,5877,3032,2845,512,2041,Muzaffarpur_Care_Center,District Hospital,38,13,277,Yes,4.51,12.69,Good,No,100,Low,No,No,4716
V07749,Village_3665,Nashik,Maharashtra,25.440799,72.052863,2868,1449,1419,158,726,Nashik_Care_Center,District Hospital,40,14,276,Yes,37.43,134.68,Poor,Yes,82,Low,No,No,100
V07750,Village_6207,Prayagraj,Uttar Pradesh,20.787038,73.524239,7761,3950,3811,897,1615,Prayagraj_Medical_Center,District Hospital,27,42,121,Yes,43.16,164.08,Good,Yes,48,Medium,No,No,2399
V07751,Village_5052,Jodhpur,Rajasthan,20.978827,84.55144,5203,2548,2655,462,1187,Jodhpur_Health_Center,District Hospital,2,68,123,No,39.25,194.66,Poor,No,20,High,Yes,Yes,2746
V07752,Village_2752,Aurangabad,Maharashtra,19.905361,83.486938,8897,4439,4458,949,2977,Aurangabad_Medical_Center,District Hospital,34,54,92,No,3.17,12.98,Average,Yes,100,Low,No,No,603
V07753,Village_3099,Indore,Madhya Pradesh,20.274777,79.487111,24352,12426,11926,2603,6870,Indore_Health_Center,CHC,39,55,174,No,58.87,237.58,Poor,Yes,29,High,No,Yes,3619
V07754,Village_5677,Indore,Madhya Pradesh,21.688452,84.925244,12981,6564,6417,1080,3451,Indore_Care_Center,PHC,5,15,206,No,45.89,199.11,Poor,Yes,19,High,No,Yes,2339
V07755,Village_9190,Nashik,Maharashtra,19.246605,72.056508,23604,11639,11965,2829,7381,Nashik_Care_Center,District Hospital,14,61,127,Yes,33.19,90.04,Poor,Yes,64,Medium,No,No,2109
V07756,Village_5315,Gwalior,Madhya Pradesh,20.350333,77.554001,22951,11862,11089,2437,6582,Gwalior_Medical_Center,District Hospital,20,70,92,No,52.19,182.8,Average,Yes,26,High,No,Yes,862
V07757,Village_4248,Nagpur,Maharashtra,18.529565,78.828896,20663,10345,10318,1685,5044,Nagpur_Health_Center,PHC,36,34,133,Yes,33.02,147.42,Average,Yes,72,Medium,No,No,1255
V07758,Village_8288,Nagpur,Maharashtra,25.175448,77.635406,16206,8228,7978,1237,3164,Nagpur_Medical_Center,CHC,19,3,264,No,38.98,141.47,Average,No,57,Medium,No,No,2700
V07759,Village_5393,Jabalpur,Madhya Pradesh,20.978095,74.18737,5371,2600,2771,473,1748,Jabalpur_Health_Center,PHC,26,4,63,Yes,56.31,215.55,Good,No,18,High,No,Yes,1583
V07760,Village_3610,Kanpur,Uttar Pradesh,20.958217,86.19511,13222,6750,6472,1353,4408,Kanpur_Care_Center,District Hospital,30,19,218,Yes,24.56,70.52,Average,No,98,Low,No,No,3100
V07761,Village_2461,Lucknow,Uttar Pradesh,21.490035,84.399338,20352,9827,10525,1600,4462,Lucknow_Care_Center,CHC,30,35,241,Yes,30.26,125.74,Average,No,80,Low,No,No,3374
V07762,Village_7618,Kota,Rajasthan,21.201499,74.09633,12938,6270,6668,1469,2690,Kota_Care_Center,PHC,5,48,243,Yes,19.42,46.23,Average,Yes,86,Low,No,No,900
V07763,Village_3331,Aurangabad,Maharashtra,24.614325,83.559137,19947,9708,10239,1389,6142,Aurangabad_Health_Center,PHC,29,11,49,No,30.88,125.46,Average,Yes,69,Medium,No,No,2322
V07764,Village_7645,Lucknow,Uttar Pradesh,18.318506,85.686928,24401,12512,11889,1857,4764,Lucknow_Medical_Center,CHC,30,45,235,Yes,37.92,79.07,Poor,Yes,84,Low,No,No,3381
V07765,Village_1584,Kanpur,Uttar Pradesh,26.369057,79.090318,2825,1452,1373,289,986,Kanpur_Health_Center,CHC,7,45,5,Yes,21.62,94.5,Average,Yes,62,Medium,No,No,377
V07766,Village_5774,Kanpur,Uttar Pradesh,20.722131,87.771187,23084,11247,11837,1902,4641,Kanpur_Health_Center,CHC,24,60,204,No,1.01,3.62,Average,Yes,100,Low,No,No,975
V07767,Village_3667,Gaya,Bihar,19.801583,79.027031,12174,6191,5983,1199,2824,Gaya_Medical_Center,PHC,14,4,141,Yes,49.25,166.96,Average,No,30,High,No,Yes,2744
V07768,Village_5084,Muzaffarpur,Bihar,26.778839,80.533669,11590,5928,5662,1330,3411,Muzaffarpur_Care_Center,District Hospital,2,24,240,No,7.91,25.19,Poor,No,99,Low,Yes,No,4253
V07769,Village_1456,Nashik,Maharashtra,21.638351,82.538764,8737,4365,4372,876,1806,Nashik_Health_Center,CHC,12,53,129,Yes,42.14,150.28,Good,No,38,High,No,Yes,2770
V07770,Village_2551,Gwalior,Madhya Pradesh,22.12742,79.856482,4836,2336,2500,512,1259,Gwalior_Care_Center,PHC,25,2,224,No,8.93,20.86,Good,No,100,Low,No,No,495
V07771,Village_4651,Nagpur,Maharashtra,21.694824,81.20979,23090,11198,11892,2614,4899,Nagpur_Health_Center,District Hospital,19,36,66,Yes,45.76,187,Good,Yes,29,High,No,Yes,527
V07772,Village_5026,Muzaffarpur,Bihar,21.376133,82.339429,24537,12622,11915,2064,7185,Muzaffarpur_Health_Center,CHC,1,51,155,Yes,54.52,225.01,Good,Yes,10,High,Yes,Yes,2119
V07773,Village_7127,Bhagalpur,Bihar,22.509781,74.101871,18674,9235,9439,1188,3615,Bhagalpur_Care_Center,CHC,36,11,221,Yes,59.09,126.79,Good,No,56,Medium,No,No,3404
V07774,Village_7749,Aurangabad,Maharashtra,20.562206,86.108594,2821,1446,1375,326,890,Aurangabad_Medical_Center,PHC,24,3,268,Yes,39.4,98.28,Poor,Yes,73,Medium,No,No,1582
V07775,Village_6470,Udaipur,Rajasthan,20.444393,79.786233,10305,5053,5252,736,2113,Udaipur_Health_Center,CHC,32,6,217,Yes,41.68,122.17,Average,No,70,Medium,No,No,1784
V07776,Village_7808,Kota,Rajasthan,26.121036,72.624231,19387,9976,9411,1564,5466,Kota_Medical_Center,District Hospital,5,34,288,Yes,23.78,113.4,Average,Yes,67,Medium,No,No,161
V07777,Village_4749,Gaya,Bihar,24.963925,86.508752,12320,5969,6351,750,2314,Gaya_Medical_Center,PHC,30,41,293,No,23,82.41,Good,Yes,100,Low,No,No,861
V07778,Village_5298,Pune,Maharashtra,23.625839,81.25818,7438,3696,3742,490,2476,Pune_Health_Center,PHC,4,66,90,No,31.62,102.84,Good,No,51,Medium,Yes,No,1141
V07779,Village_8465,Varanasi,Uttar Pradesh,23.676189,85.052213,16673,8336,8337,1701,3617,Varanasi_Medical_Center,PHC,31,64,197,No,53.26,222.98,Good,No,31,High,No,Yes,3116
V07780,Village_8515,Kota,Rajasthan,19.844864,73.275833,4857,2387,2470,523,1299,Kota_Medical_Center,District Hospital,36,29,10,No,37.8,115.6,Average,Yes,69,Medium,No,No,4608
V07781,Village_9643,Udaipur,Rajasthan,24.525882,77.757854,8709,4421,4288,637,1862,Udaipur_Care_Center,CHC,9,10,118,Yes,58.05,202.73,Average,Yes,10,High,No,Yes,290
V07782,Village_6605,Jaipur,Rajasthan,24.358335,75.970354,5483,2634,2849,498,1056,Jaipur_Care_Center,PHC,12,51,242,No,26.55,58.83,Good,No,82,Low,No,No,1183
V07783,Village_7563,Pune,Maharashtra,25.459312,85.605276,8320,4112,4208,664,2566,Pune_Medical_Center,PHC,9,37,293,Yes,53.15,157.31,Poor,No,31,High,No,Yes,3339
V07784,Village_3369,Patna,Bihar,25.86345,87.922727,4779,2325,2454,504,1029,Patna_Medical_Center,PHC,6,55,295,Yes,55.72,267.07,Poor,Yes,10,High,No,Yes,3624
V07785,Village_3380,Jabalpur,Madhya Pradesh,21.791823,80.644005,6513,3270,3243,669,1895,Jabalpur_Health_Center,District Hospital,26,22,252,Yes,2.52,10.61,Average,Yes,100,Low,No,No,4032
V07786,Village_1902,Prayagraj,Uttar Pradesh,26.743491,86.368471,8481,4363,4118,510,2820,Prayagraj_Health_Center,CHC,9,17,245,No,40.69,188.97,Average,Yes,33,High,No,Yes,3277
V07787,Village_2672,Jaipur,Rajasthan,19.115623,72.771779,23098,11813,11285,2042,7327,Jaipur_Medical_Center,District Hospital,29,52,251,No,42.56,196.71,Good,No,49,Medium,No,No,4005
V07788,Village_6068,Nagpur,Maharashtra,25.398789,79.003695,8039,4024,4015,801,2175,Nagpur_Health_Center,District Hospital,19,14,99,No,42.92,181.54,Good,No,35,High,No,Yes,1693
V07789,Village_6963,Bhagalpur,Bihar,20.591297,77.144187,13030,6417,6613,1359,3895,Bhagalpur_Care_Center,CHC,8,48,259,No,51.13,140.82,Poor,Yes,34,High,No,Yes,1144
V07790,Village_1888,Bhagalpur,Bihar,24.460299,81.607249,7740,3953,3787,560,1742,Bhagalpur_Medical_Center,PHC,15,21,92,No,6.39,15.3,Poor,Yes,100,Low,No,No,3934
V07791,Village_7595,Jodhpur,Rajasthan,24.584884,81.016567,19582,9553,10029,1401,5807,Jodhpur_Care_Center,PHC,4,36,266,No,53.31,208.72,Good,No,11,High,Yes,Yes,3490
V07792,Village_8573,Muzaffarpur,Bihar,23.677423,83.266284,3116,1614,1502,371,1023,Muzaffarpur_Care_Center,District Hospital,21,70,87,No,3.24,15.05,Good,Yes,100,Low,No,No,448
V07793,Village_8805,Kanpur,Uttar Pradesh,22.956984,73.110371,8909,4333,4576,519,2089,Kanpur_Health_Center,PHC,37,68,208,Yes,3.1,11.04,Good,Yes,100,Low,No,No,180
V07794,Village_3540,Kota,Rajasthan,22.296322,74.911561,23997,12062,11935,1374,7206,Kota_Health_Center,CHC,37,47,50,No,25.27,94.83,Good,Yes,90,Low,No,No,4556
V07795,Village_1292,Muzaffarpur,Bihar,20.985787,72.155432,23313,12079,11234,2581,8088,Muzaffarpur_Care_Center,CHC,35,66,105,No,53.86,152.87,Poor,No,48,Medium,No,No,2291
V07796,Village_9706,Jabalpur,Madhya Pradesh,26.250316,77.785635,14534,7435,7099,1207,3209,Jabalpur_Health_Center,CHC,21,18,268,No,29.37,129.82,Average,Yes,72,Medium,No,No,494
V07797,Village_1588,Pune,Maharashtra,20.90982,79.887108,11375,5608,5767,868,2675,Pune_Health_Center,District Hospital,28,7,87,Yes,52.36,194.31,Good,No,31,High,No,Yes,2464
V07798,Village_3819,Gwalior,Madhya Pradesh,24.499209,80.239569,6410,3297,3113,486,1866,Gwalior_Health_Center,PHC,27,48,165,No,20.94,86.28,Good,Yes,92,Low,No,No,2974
V07799,Village_7931,Udaipur,Rajasthan,19.718531,78.901046,12052,5917,6135,785,3544,Udaipur_Health_Center,CHC,33,31,91,No,47.81,169.65,Good,Yes,47,Medium,No,No,2734
V07800,Village_8366,Prayagraj,Uttar Pradesh,18.977758,83.523331,7482,3727,3755,578,2318,Prayagraj_Medical_Center,CHC,20,56,174,No,33.7,151.67,Good,Yes,57,Medium,No,No,1239
V07801,Village_9359,Jabalpur,Madhya Pradesh,18.004587,76.262532,14929,7444,7485,875,3738,Jabalpur_Medical_Center,District Hospital,14,29,147,Yes,28.33,58.08,Average,Yes,78,Low,No,No,3175
V07802,Village_4053,Bhagalpur,Bihar,18.763074,81.469233,24786,12313,12473,1367,4526,Bhagalpur_Care_Center,CHC,18,3,34,Yes,45.22,221.92,Average,Yes,19,High,No,Yes,4554
V07803,Village_4809,Jabalpur,Madhya Pradesh,20.122367,73.032141,19913,10260,9653,1279,4288,Jabalpur_Care_Center,PHC,16,44,238,Yes,49.9,142.01,Good,No,42,High,No,No,3798
V07804,Village_8971,Indore,Madhya Pradesh,18.951953,87.395361,3924,1966,1958,278,810,Indore_Care_Center,PHC,9,28,218,No,28.31,138.39,Good,Yes,56,Medium,No,No,408
V07805,Village_1737,Kota,Rajasthan,22.796586,84.303189,12589,6410,6179,1052,3842,Kota_Medical_Center,District Hospital,12,57,10,No,13.04,52.15,Average,Yes,86,Low,No,No,2871
V07806,Village_5441,Gaya,Bihar,21.842197,84.207219,20751,10714,10037,1930,4568,Gaya_Health_Center,District Hospital,21,30,59,No,39.31,180.07,Good,Yes,39,High,No,Yes,4410
V07807,Village_4456,Prayagraj,Uttar Pradesh,24.782658,72.328338,4077,2108,1969,435,744,Prayagraj_Health_Center,PHC,21,33,286,Yes,25.77,126.46,Average,No,77,Low,No,No,4206
V07808,Village_7828,Nashik,Maharashtra,26.583151,87.301227,11932,5728,6204,1323,3617,Nashik_Health_Center,District Hospital,33,4,248,No,46.59,129.25,Poor,Yes,66,Medium,No,No,4357
V07809,Village_1143,Lucknow,Uttar Pradesh,26.058,85.612684,21919,11045,10874,1903,5144,Lucknow_Health_Center,CHC,39,49,274,No,39.37,79.15,Average,No,93,Low,No,No,3071
V07810,Village_3076,Jabalpur,Madhya Pradesh,25.801268,86.484209,20576,10623,9953,1056,6930,Jabalpur_Medical_Center,CHC,31,42,125,No,37.1,104.37,Good,No,74,Medium,No,No,2697
V07811,Village_6550,Muzaffarpur,Bihar,20.661597,82.696892,22182,11188,10994,1742,4927,Muzaffarpur_Medical_Center,CHC,18,25,178,Yes,9.28,32.87,Good,Yes,100,Low,No,No,1723
V07812,Village_4217,Bhopal,Madhya Pradesh,22.301308,76.68926,1635,824,811,110,377,Bhopal_Care_Center,CHC,14,51,101,No,29.32,138.36,Good,No,55,Medium,No,No,1777
V07813,Village_1970,Nagpur,Maharashtra,21.19214,74.621958,15679,8096,7583,1304,3976,Nagpur_Health_Center,PHC,1,10,231,No,44.4,161.42,Average,No,27,High,Yes,Yes,233
V07814,Village_6097,Jodhpur,Rajasthan,24.851259,74.888125,22285,11582,10703,1309,4267,Jodhpur_Care_Center,CHC,6,36,267,Yes,19.58,69.24,Good,No,82,Low,No,No,3092
V07815,Village_4962,Pune,Maharashtra,26.348177,87.586279,2028,987,1041,196,552,Pune_Care_Center,CHC,22,61,114,No,55.33,225.53,Average,No,15,High,No,Yes,3581
V07816,Village_9478,Jabalpur,Madhya Pradesh,22.457788,75.381383,2622,1291,1331,299,705,Jabalpur_Health_Center,CHC,28,69,42,Yes,5.21,10.42,Average,Yes,100,Low,No,No,3674
V07817,Village_8364,Kanpur,Uttar Pradesh,22.311947,80.462011,8912,4441,4471,493,2089,Kanpur_Medical_Center,District Hospital,40,22,133,Yes,40.09,175.78,Good,Yes,62,Medium,No,No,3277
V07818,Village_8222,Jaipur,Rajasthan,26.673572,73.706536,10235,5041,5194,834,2850,Jaipur_Health_Center,CHC,11,5,218,Yes,12.15,30,Average,No,100,Low,No,No,2840
V07819,Village_2724,Jabalpur,Madhya Pradesh,22.155168,76.896107,17240,8766,8474,1382,3537,Jabalpur_Care_Center,PHC,4,56,255,No,8.95,19.73,Average,Yes,100,Low,Yes,No,4498
V07820,Village_5452,Patna,Bihar,25.639823,74.165405,20374,10026,10348,1505,4957,Patna_Health_Center,District Hospital,30,44,115,Yes,40.85,164.96,Average,No,53,Medium,No,No,3057
V07821,Village_9415,Gaya,Bihar,18.638802,78.079743,24975,12400,12575,2883,8332,Gaya_Care_Center,District Hospital,5,22,243,No,35.69,98.72,Average,No,56,Medium,No,No,4946
V07822,Village_6486,Lucknow,Uttar Pradesh,20.631576,76.282567,18103,9343,8760,1605,3445,Lucknow_Care_Center,PHC,37,70,103,Yes,25.38,83.17,Good,Yes,95,Low,No,No,4474
V07823,Village_6761,Varanasi,Uttar Pradesh,23.805674,79.528584,17823,8843,8980,2029,5398,Varanasi_Health_Center,CHC,38,43,212,No,4.62,12.44,Poor,No,100,Low,No,No,4819
V07824,Village_7585,Lucknow,Uttar Pradesh,18.614835,87.106677,8594,4458,4136,695,2837,Lucknow_Medical_Center,CHC,10,6,57,Yes,56.55,172.96,Average,Yes,13,High,No,Yes,1781
V07825,Village_8073,Kota,Rajasthan,26.496434,87.47899,6637,3325,3312,635,1692,Kota_Care_Center,CHC,20,16,78,Yes,30.76,91.06,Poor,No,70,Medium,No,No,3088
V07826,Village_2276,Varanasi,Uttar Pradesh,19.948062,77.474273,8742,4512,4230,709,1833,Varanasi_Health_Center,PHC,1,26,125,No,16.11,74.97,Average,Yes,72,Medium,Yes,No,1980
V07827,Village_3962,Kota,Rajasthan,26.15487,83.237643,24994,12833,12161,1275,8405,Kota_Health_Center,CHC,8,41,286,No,49.51,103.85,Poor,Yes,46,Medium,No,No,2461
V07828,Village_3049,Udaipur,Rajasthan,20.63735,79.601973,9435,4869,4566,876,3250,Udaipur_Care_Center,District Hospital,23,27,170,No,30.04,142.48,Good,Yes,65,Medium,No,No,2497
V07829,Village_2698,Kanpur,Uttar Pradesh,21.883129,86.007611,16219,7858,8361,1339,5329,Kanpur_Care_Center,CHC,7,30,165,No,20.9,96.64,Average,No,70,Medium,No,No,4156
V07830,Village_9535,Jodhpur,Rajasthan,21.640431,81.798091,16172,8008,8164,1177,5169,Jodhpur_Health_Center,PHC,28,11,120,No,50.11,168.01,Average,Yes,41,High,No,No,4233
V07831,Village_8591,Varanasi,Uttar Pradesh,23.092464,72.531749,6524,3190,3334,604,1653,Varanasi_Health_Center,District Hospital,30,46,113,Yes,17.85,57.3,Poor,No,100,Low,No,No,3663
V07832,Village_1231,Jaipur,Rajasthan,19.587615,75.611837,21066,10221,10845,1055,6712,Jaipur_Health_Center,PHC,20,8,217,No,56.48,134.54,Good,No,40,High,No,No,621
V07833,Village_3463,Gwalior,Madhya Pradesh,26.795241,82.855516,17883,9185,8698,1027,3282,Gwalior_Medical_Center,District Hospital,38,10,267,No,9.37,45.26,Poor,No,100,Low,No,No,3537
V07834,Village_2923,Varanasi,Uttar Pradesh,21.537814,77.120689,16568,8503,8065,1876,3132,Varanasi_Medical_Center,PHC,24,3,99,No,32.07,117.66,Average,No,67,Medium,No,No,4736
V07835,Village_4310,Udaipur,Rajasthan,26.8428,74.704846,11539,5550,5989,1376,3214,Udaipur_Care_Center,PHC,3,31,269,Yes,36.33,171.3,Good,No,37,High,Yes,Yes,1701
V07836,Village_5972,Udaipur,Rajasthan,25.368755,87.975229,20253,10310,9943,1044,6337,Udaipur_Health_Center,CHC,38,24,58,No,10.09,30.3,Good,No,100,Low,No,No,2324
V07837,Village_2470,Jodhpur,Rajasthan,18.372615,78.191841,23156,11571,11585,1969,5024,Jodhpur_Medical_Center,PHC,32,13,241,No,25.23,102.66,Average,Yes,93,Low,No,No,3808
V07838,Village_4395,Aurangabad,Maharashtra,21.174089,76.16686,11825,5800,6025,1410,2303,Aurangabad_Care_Center,District Hospital,21,19,145,No,53.63,258.14,Poor,No,10,High,No,Yes,4990
V07839,Village_2779,Kota,Rajasthan,25.08785,77.451235,23010,11835,11175,1363,5508,Kota_Care_Center,PHC,5,59,163,No,29.94,62.68,Good,No,67,Medium,No,No,1821
V07840,Village_2926,Nashik,Maharashtra,18.496942,79.296144,9884,5121,4763,813,2589,Nashik_Medical_Center,District Hospital,34,11,172,Yes,41.3,142.21,Good,No,65,Medium,No,No,2393
V07841,Village_7344,Jabalpur,Madhya Pradesh,26.745863,85.403432,11649,5805,5844,948,2238,Jabalpur_Health_Center,PHC,24,62,188,No,36.2,81.51,Poor,Yes,76,Low,No,No,1650
V07842,Village_3795,Jaipur,Rajasthan,26.431476,82.139328,12244,5880,6364,1416,3093,Jaipur_Care_Center,District Hospital,7,62,191,No,59.25,175.16,Good,Yes,13,High,No,Yes,2797
V07843,Village_4042,Gwalior,Madhya Pradesh,24.536777,73.876803,8721,4388,4333,961,1778,Gwalior_Care_Center,District Hospital,27,31,36,Yes,9.34,37.16,Poor,No,100,Low,No,No,2880
V07844,Village_8898,Lucknow,Uttar Pradesh,22.73808,82.902768,13374,6705,6669,1430,3323,Lucknow_Health_Center,CHC,18,20,167,No,14.16,54.66,Good,Yes,98,Low,No,No,4234
V07845,Village_5344,Patna,Bihar,20.772831,77.439788,4525,2256,2269,325,1171,Patna_Medical_Center,CHC,23,38,272,No,53.91,130.02,Poor,Yes,50,Medium,No,No,221
